flight_id,airline,origin,destination,departure_hour,distance_km,nb_passengers,weather_score,runway_congestion,aircraft_age_years,delay_minutes,severe_delay
FL02963,EasyJet,LHR,FRA,0,675.9,262,6.0,0.004,10,17.0,0
FL02964,British,LHR,CDG,22,3033.8,344,9.2,0.874,23,32.3,1
FL02965,AirFrance,AMS,LHR,1,3210.5,257,3.6,0.915,12,1.3,0
FL02966,British,MAD,LHR,18,2896.3,156,7.5,0.327,17,36.2,1
FL02967,AirFrance,FRA,CDG,17,801.8,154,2.7,0.138,9,59.9,1
FL02968,AirFrance,AMS,FRA,5,3086.6,266,7.2,0.783,22,-1.7,0
FL02969,AirFrance,FRA,MAD,18,431.3,107,2.1,0.727,20,45.0,1
FL02970,British,MAD,AMS,3,2460.7,253,,0.294,18,28.7,0
FL02971,Ryanair,AMS,CDG,22,3005.0,95,2.2,0.407,10,89.0,1
FL02972,AirFrance,MAD,AMS,19,3276.9,257,6.4,0.934,12,49.3,1
FL02973,Ryanair,AMS,FCO,2,3048.2,339,2.2,0.439,11,21.8,0
FL02974,EasyJet,FCO,MAD,15,1168.8,172,8.9,0.217,15,50.6,1
FL02975,Lufthansa,FRA,FCO,7,1844.1,320,1.2,,10,77.2,1
FL02976,British,FRA,FCO,9,2121.4,293,3.4,0.893,14,7.5,0
FL02977,EasyJet,LHR,FRA,21,2103.6,295,5.4,0.364,8,6.6,0
FL02978,Lufthansa,MAD,AMS,14,1143.2,90,2.1,0.776,5,50.1,1
FL02979,EasyJet,LHR,AMS,12,1453.4,112,8.4,0.693,7,5.2,0
FL02980,AirFrance,CDG,MAD,9,3373.2,252,8.1,0.622,11,38.9,1
FL02981,Ryanair,MAD,LHR,3,1656.7,189,8.1,0.484,25,-10.6,0
FL02982,British,AMS,FRA,0,1264.9,126,,0.718,10,40.2,1
FL02983,Lufthansa,CDG,AMS,2,1485.8,248,6.0,0.093,23,-19.1,0
FL02984,Lufthansa,MAD,FCO,12,3138.9,204,7.0,0.524,17,-5.8,0
FL02985,British,AMS,FRA,20,2473.5,125,,0.762,7,16.0,0
FL02986,Ryanair,LHR,FRA,1,817.6,225,,0.19,22,8.7,0
FL02987,Lufthansa,FCO,LHR,18,1687.0,335,2.7,,22,64.1,1
FL02988,EasyJet,AMS,LHR,20,3481.7,112,6.5,0.283,15,-10.0,0
FL02989,British,CDG,AMS,14,1683.3,207,3.5,0.135,1,9.7,0
FL02990,AirFrance,LHR,MAD,5,2677.1,287,5.3,0.816,10,19.3,0
FL02991,Ryanair,CDG,MAD,14,2374.4,179,7.9,0.599,14,-7.5,0
FL02992,Ryanair,AMS,CDG,21,2517.8,322,8.7,0.566,10,30.0,0
FL02993,EasyJet,AMS,MAD,21,582.6,211,6.5,0.569,23,4.4,0
FL02994,Ryanair,FRA,AMS,12,1295.0,153,3.5,0.627,19,44.4,1
FL02995,AirFrance,AMS,FCO,12,1158.5,278,7.0,0.064,4,-6.4,0
FL02996,Lufthansa,AMS,LHR,7,2428.0,149,6.0,0.903,8,8.6,0
FL02997,EasyJet,LHR,FRA,15,2562.4,218,,0.712,7,-4.0,0
FL02998,Ryanair,FCO,AMS,10,1886.5,205,,0.33,19,12.3,0
FL02999,EasyJet,FCO,FRA,21,2781.8,284,7.0,0.372,15,-22.1,0
FL03000,AirFrance,CDG,MAD,10,514.7,147,6.7,0.424,21,9.5,0
FL03001,Ryanair,AMS,FRA,6,3398.0,194,1.3,0.255,14,3.2,0
FL03002,Ryanair,LHR,CDG,1,1233.9,124,5.6,0.456,4,55.9,1
FL03003,Ryanair,LHR,CDG,7,1342.6,127,5.7,0.657,11,-4.5,0
FL03004,Lufthansa,LHR,MAD,17,1322.4,124,9.9,0.833,23,54.0,1
FL03005,British,AMS,MAD,13,1614.4,184,5.4,0.717,25,21.9,0
FL03006,British,CDG,LHR,12,429.8,338,1.7,0.043,12,46.8,1
FL03007,Lufthansa,LHR,FCO,2,1992.0,258,8.5,0.918,19,37.6,1
FL03008,British,AMS,CDG,10,3011.2,322,,0.616,14,-12.2,0
FL03009,AirFrance,CDG,MAD,6,1312.9,337,1.4,0.006,16,-22.8,0
FL03010,Ryanair,CDG,FRA,1,1669.9,85,2.4,0.14,13,42.0,1
FL03011,British,AMS,MAD,9,1385.3,182,2.0,0.239,5,48.1,1
FL03012,British,LHR,AMS,9,1096.5,124,4.8,0.856,6,30.1,1
FL03013,Lufthansa,LHR,AMS,2,3193.9,262,1.2,0.251,11,23.0,0
FL03014,EasyJet,LHR,CDG,21,1074.3,322,2.3,0.113,1,42.4,1
FL03015,Ryanair,FCO,MAD,17,1859.8,298,3.9,0.773,6,86.3,1
FL03016,EasyJet,MAD,FCO,6,2892.6,203,8.2,0.23,23,25.2,0
FL03017,Lufthansa,CDG,MAD,8,1995.1,243,8.8,0.473,2,46.3,1
FL03018,Lufthansa,LHR,CDG,22,1989.6,96,2.6,0.412,17,10.0,0
FL03019,Ryanair,FCO,FRA,23,653.2,92,1.3,,25,29.7,0
FL03020,Ryanair,AMS,FCO,1,2793.0,130,,0.284,25,7.5,0
FL03021,Ryanair,FCO,LHR,7,3437.7,183,1.1,0.772,23,50.9,1
FL03022,AirFrance,CDG,FCO,17,3179.1,141,9.9,0.929,2,61.5,1
FL03023,Lufthansa,CDG,AMS,0,2951.1,218,2.0,0.704,20,70.9,1
FL03024,Lufthansa,LHR,FCO,23,1806.2,309,8.6,0.529,15,56.8,1
FL03025,EasyJet,AMS,MAD,11,417.8,128,7.7,0.774,8,63.2,1
FL03026,AirFrance,FCO,FRA,23,1461.9,122,6.5,0.247,21,17.4,0
FL03027,AirFrance,MAD,FCO,6,3484.1,272,5.5,0.713,9,23.7,0
FL03028,Ryanair,FCO,FRA,11,2949.7,251,9.4,0.021,16,7.7,0
FL03029,EasyJet,FRA,CDG,18,1135.1,172,5.2,0.32,5,-3.0,0
FL03030,EasyJet,CDG,FCO,21,2920.1,290,,0.932,21,-7.7,0
FL03031,EasyJet,FCO,CDG,3,2095.6,342,1.2,0.99,8,43.2,1
FL03032,AirFrance,AMS,FRA,18,311.2,114,1.4,0.995,16,55.8,1
FL03033,EasyJet,FCO,LHR,16,377.2,348,8.4,0.785,3,19.3,0
FL03034,Lufthansa,FCO,MAD,16,714.2,131,4.0,0.773,20,57.8,1
FL03035,EasyJet,FRA,AMS,0,3385.2,310,3.9,0.39,19,0.1,0
FL03036,Lufthansa,LHR,CDG,11,3069.0,141,4.3,0.927,19,-45.2,0
FL03037,EasyJet,FRA,FCO,21,2251.4,260,,0.106,15,9.0,0
FL03038,British,MAD,AMS,6,1461.9,141,7.6,0.497,17,-41.4,0
FL03039,EasyJet,FRA,AMS,14,2243.1,271,6.5,0.678,11,-2.1,0
FL03040,British,LHR,MAD,12,2234.1,320,2.6,0.036,3,12.3,0
FL03041,British,LHR,CDG,22,1515.9,210,6.2,0.81,4,-3.7,0
FL03042,British,AMS,LHR,6,1482.6,99,1.7,0.478,7,14.9,0
FL03043,AirFrance,FRA,AMS,16,724.3,324,3.1,0.178,23,36.4,1
FL03044,Ryanair,AMS,MAD,8,1836.2,143,6.0,0.854,19,51.9,1
FL03045,Lufthansa,FRA,MAD,3,1746.6,164,2.2,0.44,15,7.4,0
FL03046,AirFrance,LHR,FCO,20,1186.1,304,7.8,0.316,16,8.5,0
FL03047,EasyJet,FCO,MAD,18,552.4,233,9.2,0.212,21,10.2,0
FL03048,British,FCO,CDG,2,2507.8,333,8.7,0.969,6,46.0,1
FL03049,AirFrance,AMS,FRA,16,410.8,176,7.3,0.644,14,23.4,0
FL03050,Lufthansa,LHR,FCO,3,1602.2,273,8.1,0.807,18,56.7,1
FL03051,Ryanair,FRA,CDG,12,2132.4,219,9.3,0.273,4,51.9,1
FL03052,AirFrance,FRA,LHR,15,2794.5,322,2.7,0.585,4,44.7,1
FL03053,AirFrance,CDG,FCO,2,1915.8,292,9.4,0.214,5,14.0,0
FL03054,British,LHR,MAD,14,3407.6,244,3.8,0.634,4,-19.7,0
FL03055,AirFrance,FRA,AMS,1,3036.3,233,4.6,0.871,14,11.9,0
FL03056,Lufthansa,MAD,LHR,9,2962.9,251,3.6,0.003,6,86.6,1
FL03057,AirFrance,LHR,MAD,22,1102.1,279,7.3,0.25,10,57.6,1
FL03058,AirFrance,MAD,LHR,21,1244.3,221,9.2,0.801,11,26.2,0
FL03059,Ryanair,MAD,CDG,23,2418.4,293,,0.926,17,36.0,1
FL03060,EasyJet,AMS,FRA,3,1551.8,252,3.3,0.085,6,22.0,0
FL03061,AirFrance,LHR,FRA,9,2325.9,329,1.6,0.905,11,11.0,0
FL03062,AirFrance,AMS,FRA,8,689.9,191,4.9,0.804,5,49.4,1
FL03063,British,FRA,FCO,2,1352.0,300,8.9,0.439,20,29.6,0
FL03064,EasyJet,AMS,LHR,18,490.5,248,8.2,0.17,19,34.1,1
FL03065,AirFrance,FCO,CDG,20,1206.0,218,3.6,0.751,7,70.5,1
FL03066,EasyJet,AMS,FCO,6,2157.6,225,4.7,0.906,6,-33.5,0
FL03067,AirFrance,CDG,AMS,9,3148.1,157,,0.647,23,-2.2,0
FL03068,British,AMS,FCO,12,1590.4,232,7.2,0.187,20,42.5,1
FL03069,AirFrance,LHR,AMS,14,3138.1,247,9.6,0.312,9,-1.3,0
FL03070,Ryanair,LHR,FRA,23,663.8,93,1.9,,11,4.2,0
FL03071,Lufthansa,LHR,CDG,11,1588.5,167,3.1,0.251,23,69.7,1
FL03072,Lufthansa,FCO,FRA,12,857.3,281,1.7,0.78,1,38.2,1
FL03073,Lufthansa,FRA,LHR,8,808.6,297,1.4,0.385,10,44.9,1
FL03074,Lufthansa,FCO,AMS,17,1879.2,298,9.2,0.971,23,0.6,0
FL03075,EasyJet,MAD,LHR,2,427.1,253,3.6,0.02,7,13.7,0
FL03076,Ryanair,CDG,LHR,22,2454.3,332,2.3,0.804,5,0.9,0
FL03077,Ryanair,FRA,LHR,13,1408.3,113,8.3,0.593,7,-9.0,0
FL03078,EasyJet,FCO,LHR,18,2062.9,174,6.9,0.169,17,4.0,0
FL03079,British,LHR,AMS,20,913.5,165,5.1,0.516,16,40.6,1
FL03080,AirFrance,FRA,LHR,20,3104.5,260,5.1,0.079,20,-17.1,0
FL03081,British,FRA,FCO,7,526.5,121,7.1,0.674,21,26.8,0
FL03082,EasyJet,FCO,CDG,11,321.9,320,10.0,,16,27.7,0
FL03083,Ryanair,CDG,FCO,17,3240.2,232,6.9,0.792,13,47.4,1
FL03084,EasyJet,AMS,MAD,22,3366.2,144,3.1,0.812,19,66.8,1
FL03085,Ryanair,CDG,FCO,8,2067.8,263,2.5,0.583,11,82.1,1
FL03086,Lufthansa,FCO,CDG,23,1347.7,114,1.9,0.659,12,57.3,1
FL03087,AirFrance,FCO,CDG,0,2209.3,334,2.0,0.861,14,50.4,1
FL03088,British,CDG,MAD,23,397.4,113,5.5,0.142,8,51.7,1
FL03089,Ryanair,LHR,AMS,22,1858.0,337,5.2,0.04,23,34.8,1
FL03090,Lufthansa,LHR,FCO,3,747.8,121,9.0,0.816,21,84.2,1
FL03091,British,LHR,MAD,9,2459.2,243,9.6,0.903,15,24.7,0
FL03092,EasyJet,LHR,AMS,6,525.1,236,9.6,0.988,1,-35.8,0
FL03093,British,AMS,MAD,5,3416.8,107,7.6,0.971,9,22.3,0
FL03094,Lufthansa,AMS,CDG,16,2863.7,204,3.7,0.715,22,39.9,1
FL03095,AirFrance,CDG,FRA,2,1902.6,235,3.3,0.448,5,-36.6,0
FL03096,AirFrance,MAD,FCO,15,2005.5,178,1.6,0.574,1,22.5,0
FL03097,Lufthansa,FCO,LHR,0,1196.3,239,3.3,0.307,5,50.4,1
FL03098,AirFrance,CDG,LHR,9,2999.1,80,6.7,0.122,11,25.7,0
FL03099,Ryanair,FRA,AMS,18,1271.1,104,7.8,0.685,5,10.5,0
FL03100,Ryanair,MAD,AMS,4,2402.2,330,8.0,0.801,20,-0.4,0
FL03101,British,AMS,FCO,15,2589.0,312,5.3,0.371,3,15.8,0
FL03102,AirFrance,LHR,FRA,19,2018.5,194,6.8,0.042,17,48.0,1
FL03103,EasyJet,LHR,CDG,8,1456.0,209,7.7,0.51,3,-7.0,0
FL03104,Lufthansa,FRA,CDG,17,2077.7,95,9.8,0.779,24,0.0,0
FL03105,AirFrance,LHR,CDG,11,3104.4,243,6.6,0.106,18,-2.0,0
FL03106,EasyJet,FCO,LHR,1,1457.4,222,6.4,0.584,15,-4.0,0
FL03107,AirFrance,FCO,AMS,10,1105.3,290,3.8,0.456,5,70.5,1
FL03108,AirFrance,FRA,LHR,14,2088.6,222,7.2,0.682,12,4.1,0
FL03109,Ryanair,LHR,MAD,8,1203.7,98,9.5,0.593,14,-12.2,0
FL03110,British,AMS,FCO,18,3266.8,164,9.1,0.973,4,45.6,1
FL03111,AirFrance,FCO,CDG,14,2794.8,84,1.2,0.31,25,102.5,1
FL03112,Lufthansa,FRA,AMS,3,2501.9,267,5.8,,9,-3.9,0
FL03113,AirFrance,CDG,MAD,17,1668.1,327,4.8,0.149,14,34.6,1
FL03114,EasyJet,CDG,MAD,18,2055.6,320,8.2,0.502,15,34.8,1
FL03115,AirFrance,LHR,FRA,5,1344.2,104,6.9,0.755,15,25.8,0
FL03116,EasyJet,FCO,MAD,16,2112.1,327,3.3,0.679,25,51.4,1
FL03117,Lufthansa,FCO,CDG,8,2853.9,196,1.9,0.624,24,6.6,0
FL03118,Lufthansa,FRA,AMS,18,814.7,319,,0.121,22,20.0,0
FL03119,Lufthansa,CDG,LHR,16,1663.2,227,3.2,0.922,23,27.5,0
FL03120,British,CDG,FRA,14,1475.1,121,5.3,,9,26.6,0
FL03121,Lufthansa,MAD,FRA,6,2632.3,159,4.4,0.296,23,-1.9,0
FL03122,Ryanair,CDG,FRA,6,695.1,252,6.7,0.836,1,51.4,1
FL03123,Lufthansa,CDG,AMS,0,1864.2,206,6.8,0.784,12,35.7,1
FL03124,Ryanair,FRA,LHR,20,3066.7,304,9.5,0.366,7,3.7,0
FL03125,British,FRA,LHR,10,2779.9,141,4.7,0.313,25,-18.7,0
FL03126,Ryanair,FRA,LHR,13,2834.7,123,8.7,0.21,25,-12.3,0
FL03127,Ryanair,AMS,LHR,12,1995.9,268,2.0,0.581,22,32.6,1
FL03128,Lufthansa,LHR,FRA,11,2076.5,197,5.6,0.949,24,30.9,1
FL03129,Ryanair,FCO,LHR,16,1957.2,252,,0.316,16,8.7,0
FL03130,British,FCO,MAD,6,1454.3,230,4.2,0.701,16,-4.1,0
FL03131,EasyJet,MAD,FRA,9,2791.5,220,3.4,0.034,14,28.3,0
FL03132,EasyJet,CDG,AMS,18,2002.6,341,4.5,0.126,24,28.1,0
FL03133,EasyJet,FRA,MAD,6,1889.9,196,8.3,0.903,10,11.0,0
FL03134,British,CDG,FRA,3,370.8,210,,0.36,12,-10.1,0
FL03135,Lufthansa,AMS,MAD,1,596.3,302,8.5,0.986,8,47.3,1
FL03136,Ryanair,MAD,CDG,14,2103.7,283,4.2,0.794,23,57.4,1
FL03137,EasyJet,FRA,LHR,3,2494.0,109,4.3,0.231,22,52.9,1
FL03138,Ryanair,LHR,FCO,16,3290.2,212,9.4,0.573,5,9.2,0
FL03139,Lufthansa,MAD,CDG,15,2192.9,215,7.5,0.798,20,8.1,0
FL03140,British,FRA,AMS,23,1922.6,139,7.5,0.493,10,-40.4,0
FL03141,Lufthansa,MAD,CDG,16,1031.5,154,3.5,,7,16.1,0
FL03142,Lufthansa,MAD,AMS,3,1777.3,218,7.9,0.04,24,-0.0,0
FL03143,EasyJet,FRA,MAD,3,558.5,273,1.7,0.016,1,66.2,1
FL03144,Lufthansa,AMS,FCO,5,421.2,229,4.0,0.793,17,10.1,0
FL03145,Lufthansa,MAD,AMS,15,1840.9,219,6.6,0.265,25,14.6,0
FL03146,EasyJet,LHR,FRA,22,1709.5,190,7.9,0.08,12,45.4,1
FL03147,AirFrance,CDG,LHR,4,1513.9,330,2.5,0.894,21,44.3,1
FL03148,British,MAD,FCO,21,2819.4,255,5.5,0.356,8,94.4,1
FL03149,AirFrance,CDG,MAD,5,313.8,179,5.1,,19,18.1,0
FL03150,British,LHR,FRA,14,1737.7,196,2.2,0.193,9,29.4,0
FL03151,AirFrance,FCO,FRA,16,1387.6,161,5.1,0.373,21,28.5,0
FL03152,British,LHR,AMS,17,2591.8,80,5.2,0.561,21,-13.9,0
FL03153,EasyJet,CDG,FRA,3,1971.8,222,3.2,0.7,19,24.1,0
FL03154,Lufthansa,LHR,CDG,10,2894.2,344,9.5,0.361,20,13.6,0
FL03155,AirFrance,LHR,FRA,6,344.0,349,8.1,0.886,10,50.9,1
FL03156,AirFrance,LHR,MAD,3,3329.8,92,,0.546,16,-0.5,0
FL03157,Ryanair,AMS,MAD,10,1390.2,253,1.0,0.753,10,39.3,1
FL03158,EasyJet,LHR,FRA,12,1619.4,229,2.2,0.429,11,48.0,1
FL03159,AirFrance,AMS,CDG,9,2755.0,148,,0.919,21,-15.2,0
FL03160,Ryanair,CDG,MAD,12,768.0,329,3.3,0.296,7,21.0,0
FL03161,British,FRA,CDG,13,2809.2,273,9.7,0.894,18,6.9,0
FL03162,British,AMS,FRA,17,1306.9,218,9.6,0.395,14,-14.0,0
FL03163,EasyJet,FCO,LHR,13,1227.0,126,6.6,0.45,20,23.7,0
FL03164,EasyJet,CDG,LHR,5,1192.0,188,2.0,0.356,22,19.1,0
FL03165,British,AMS,LHR,8,3443.0,304,3.4,,2,6.9,0
FL03166,EasyJet,FRA,CDG,16,2981.6,271,6.2,0.9,19,28.7,0
FL03167,Lufthansa,CDG,FRA,21,3400.9,161,2.9,0.496,5,-4.6,0
FL03168,Lufthansa,CDG,FRA,7,315.6,254,5.6,0.788,4,74.7,1
FL03169,Ryanair,LHR,FRA,22,1275.8,254,4.4,,18,25.5,0
FL03170,Ryanair,MAD,FCO,6,1603.2,103,2.8,0.91,3,2.1,0
FL03171,Lufthansa,FCO,MAD,10,2393.6,144,3.9,0.536,20,56.2,1
FL03172,EasyJet,FCO,MAD,0,2656.4,102,1.2,0.377,9,8.4,0
FL03173,Lufthansa,LHR,AMS,1,3477.2,222,1.7,0.488,10,45.9,1
FL03174,EasyJet,AMS,MAD,2,2413.0,275,9.2,0.186,3,-2.8,0
FL03175,Ryanair,MAD,AMS,9,2963.8,246,4.4,0.429,17,40.0,1
FL03176,EasyJet,FRA,CDG,8,845.1,339,3.1,,4,74.1,1
FL03177,British,AMS,FCO,15,854.0,186,7.2,0.633,5,14.9,0
FL03178,British,AMS,LHR,3,1304.9,92,,0.123,5,26.9,0
FL03179,AirFrance,FRA,MAD,16,1127.4,259,9.3,0.363,22,5.9,0
FL03180,EasyJet,FCO,MAD,12,322.6,241,6.3,0.085,4,50.5,1
FL03181,EasyJet,FCO,FRA,11,1708.5,285,8.1,0.45,13,51.9,1
FL03182,EasyJet,MAD,AMS,8,1838.1,281,,0.008,22,1.0,0
FL03183,Ryanair,FCO,LHR,18,1694.5,248,9.3,0.364,10,-2.8,0
FL03184,EasyJet,AMS,LHR,18,2086.6,329,5.2,0.276,6,6.2,0
FL03185,AirFrance,MAD,CDG,21,2539.5,265,4.7,0.595,18,-26.9,0
FL03186,British,MAD,FRA,1,497.5,325,4.7,0.202,2,17.7,0
FL03187,Lufthansa,LHR,CDG,8,1090.9,179,7.3,0.821,8,35.3,1
FL03188,AirFrance,CDG,LHR,16,1141.1,90,3.3,0.343,16,35.0,1
FL03189,Ryanair,FRA,LHR,22,1226.6,158,1.9,0.193,20,16.6,0
FL03190,EasyJet,FCO,AMS,6,1315.6,311,8.9,0.502,23,15.0,0
FL03191,AirFrance,FCO,LHR,10,1417.1,283,9.2,0.877,22,70.3,1
FL03192,British,FCO,AMS,11,2573.9,303,1.6,0.923,11,41.3,1
FL03193,EasyJet,CDG,LHR,19,2267.1,136,9.2,0.264,14,39.6,1
FL03194,EasyJet,MAD,LHR,18,927.0,225,5.7,0.117,19,11.4,0
FL03195,EasyJet,LHR,AMS,15,2106.7,104,8.9,0.988,16,38.2,1
FL03196,AirFrance,FCO,AMS,10,3039.4,145,2.7,0.454,4,-1.5,0
FL03197,Lufthansa,CDG,MAD,20,540.7,101,9.1,0.383,10,26.0,0
FL03198,EasyJet,FCO,LHR,4,414.1,280,4.7,0.236,7,-26.7,0
FL03199,Ryanair,CDG,FCO,4,1221.4,147,3.9,0.091,9,43.3,1
FL03200,EasyJet,FRA,MAD,19,2721.5,225,3.5,0.141,10,40.8,1
FL03201,British,FRA,LHR,11,457.7,223,7.8,0.212,8,38.1,1
FL03202,British,FCO,AMS,19,2831.9,92,3.4,0.788,3,44.2,1
FL03203,AirFrance,AMS,CDG,14,1849.5,169,4.0,0.939,5,26.2,0
FL03204,Lufthansa,MAD,AMS,11,1398.1,305,4.9,0.476,8,-18.9,0
FL03205,Ryanair,FRA,MAD,17,3265.6,227,1.9,0.406,4,24.8,0
FL03206,British,LHR,FCO,23,3083.9,216,7.4,0.962,12,57.1,1
FL03207,AirFrance,FCO,CDG,6,3131.0,193,6.1,0.473,24,-23.4,0
FL03208,Ryanair,AMS,LHR,9,2899.5,322,7.3,0.07,5,6.5,0
FL03209,British,AMS,CDG,7,1739.8,137,2.0,0.347,8,-0.1,0
FL03210,Ryanair,MAD,CDG,9,2866.5,123,1.8,0.187,6,16.9,0
FL03211,AirFrance,FCO,MAD,20,2609.3,246,1.4,0.834,7,4.8,0
FL03212,EasyJet,FRA,MAD,8,972.8,162,6.1,0.588,9,51.6,1
FL03213,Lufthansa,LHR,CDG,20,480.4,156,9.0,0.718,8,13.3,0
FL03214,AirFrance,FCO,AMS,14,3249.6,243,2.0,0.218,18,55.2,1
FL03215,Ryanair,LHR,CDG,0,439.5,102,7.0,0.975,11,-19.4,0
FL03216,EasyJet,MAD,FRA,9,1588.0,291,2.5,0.964,21,40.5,1
FL03217,AirFrance,LHR,MAD,8,2871.0,190,7.4,0.354,25,-3.7,0
FL03218,British,FRA,CDG,10,1249.4,290,4.0,0.495,11,-33.1,0
FL03219,AirFrance,AMS,FRA,3,2820.3,335,7.1,0.817,12,46.9,1
FL03220,EasyJet,CDG,LHR,20,3249.0,197,5.0,0.182,13,-3.3,0
FL03221,Ryanair,AMS,FRA,20,746.9,84,2.7,0.326,24,32.7,1
FL03222,British,FCO,FRA,23,933.5,146,4.6,,3,33.2,1
FL03223,Ryanair,LHR,AMS,9,984.8,174,5.2,0.221,16,33.7,1
FL03224,Lufthansa,CDG,LHR,19,2793.3,265,2.3,0.671,20,67.7,1
FL03225,Lufthansa,LHR,FCO,20,1481.7,124,7.1,0.306,13,35.5,1
FL03226,AirFrance,MAD,AMS,21,2368.5,248,1.5,0.538,7,10.9,0
FL03227,Ryanair,MAD,AMS,14,2498.5,92,,0.506,10,6.3,0
FL03228,EasyJet,MAD,FCO,9,2501.1,193,7.2,,19,35.1,1
FL03229,Ryanair,LHR,FCO,13,1917.8,262,1.1,0.579,11,41.1,1
FL03230,British,MAD,LHR,12,1517.0,154,9.2,0.448,6,-15.7,0
FL03231,EasyJet,LHR,MAD,22,2949.3,291,8.4,0.166,2,7.2,0
FL03232,Lufthansa,LHR,FRA,8,2341.7,300,1.9,0.937,10,35.3,1
FL03233,British,FCO,MAD,2,2049.9,273,4.6,0.549,25,7.9,0
FL03234,British,MAD,FCO,5,1169.9,208,9.9,0.754,22,-5.2,0
FL03235,British,FRA,CDG,16,3362.6,245,1.8,0.273,18,47.8,1
FL03236,Lufthansa,CDG,FCO,7,2042.3,142,7.7,0.421,3,17.2,0
FL03237,Lufthansa,FCO,LHR,15,3389.8,206,6.5,0.091,22,20.5,0
FL03238,AirFrance,CDG,AMS,6,606.6,267,1.1,0.58,12,19.7,0
FL03239,Lufthansa,LHR,CDG,6,1075.6,282,7.2,0.291,1,-3.0,0
FL03240,Lufthansa,MAD,CDG,5,1082.1,298,1.3,0.622,20,21.3,0
FL03241,AirFrance,LHR,CDG,21,2774.5,328,4.6,0.689,1,-2.0,0
FL03242,British,FCO,CDG,14,1503.9,255,9.0,0.174,10,-26.3,0
FL03243,Ryanair,AMS,LHR,8,3471.8,341,5.3,0.073,10,20.8,0
FL03244,British,CDG,LHR,14,3424.4,109,7.2,0.133,5,-10.9,0
FL03245,British,LHR,CDG,8,470.3,201,7.6,0.861,18,50.3,1
FL03246,British,FCO,CDG,5,2979.6,165,7.0,,12,3.1,0
FL03247,British,FCO,LHR,5,1149.0,118,2.2,0.35,23,15.9,0
FL03248,Lufthansa,FCO,CDG,5,582.4,137,5.2,0.29,17,14.5,0
FL03249,Lufthansa,LHR,AMS,15,2474.8,131,1.8,0.111,14,58.0,1
FL03250,British,MAD,LHR,19,322.6,243,2.7,0.257,6,37.7,1
FL03251,EasyJet,MAD,LHR,0,846.0,100,3.7,0.807,11,57.6,1
FL03252,Ryanair,FCO,CDG,11,2834.2,119,3.5,0.665,1,82.7,1
FL03253,EasyJet,FRA,MAD,0,1988.4,336,5.9,0.489,2,13.2,0
FL03254,Ryanair,MAD,AMS,19,1874.8,83,7.5,0.65,13,54.1,1
FL03255,Ryanair,FCO,FRA,1,1387.2,341,3.9,0.084,6,9.3,0
FL03256,British,MAD,LHR,23,740.1,175,2.1,0.908,5,54.8,1
FL03257,AirFrance,FRA,CDG,2,2704.5,112,3.3,0.195,13,20.5,0
FL03258,British,AMS,CDG,11,394.3,235,,0.066,16,7.9,0
FL03259,Ryanair,MAD,CDG,23,583.9,105,3.4,0.812,15,-0.4,0
FL03260,British,MAD,LHR,20,2403.6,163,8.1,0.056,24,-12.5,0
FL03261,British,CDG,MAD,20,1252.8,121,5.9,0.12,2,19.8,0
FL03262,Ryanair,FRA,AMS,15,2846.3,285,4.7,0.861,5,24.1,0
FL03263,Ryanair,AMS,MAD,23,392.8,327,,0.095,14,11.6,0
FL03264,EasyJet,MAD,CDG,4,3129.8,185,3.3,0.957,10,54.3,1
FL03265,EasyJet,AMS,LHR,14,1773.4,149,2.7,0.617,12,6.4,0
FL03266,Lufthansa,AMS,FRA,16,2104.9,322,4.2,0.175,15,-17.1,0
FL03267,Lufthansa,AMS,FCO,6,987.9,253,9.0,0.163,9,55.2,1
FL03268,Lufthansa,AMS,FCO,12,2431.1,180,8.2,0.384,18,18.6,0
FL03269,Ryanair,FRA,LHR,21,1755.7,199,7.8,0.347,23,15.6,0
FL03270,British,MAD,AMS,12,831.3,159,4.0,0.226,8,20.0,0
FL03271,Ryanair,CDG,AMS,20,805.7,133,2.7,0.059,9,30.2,1
FL03272,Ryanair,MAD,LHR,8,3123.2,255,8.9,0.171,17,12.5,0
FL03273,British,MAD,LHR,6,923.9,315,,0.364,23,50.4,1
FL03274,Ryanair,LHR,MAD,9,3288.8,123,5.2,0.576,10,51.7,1
FL03275,British,FRA,AMS,20,1224.2,121,5.8,0.856,25,19.3,0
FL03276,AirFrance,FRA,CDG,5,2296.9,142,4.7,0.642,6,27.5,0
FL03277,Ryanair,FCO,MAD,9,869.7,336,2.6,0.204,7,14.8,0
FL03278,British,MAD,FRA,20,2123.7,140,8.7,,11,-18.4,0
FL03279,AirFrance,FRA,MAD,20,540.9,350,3.5,0.177,22,36.3,1
FL03280,EasyJet,AMS,LHR,8,1337.7,180,1.2,0.14,13,35.3,1
FL03281,Ryanair,LHR,AMS,17,2347.8,276,3.8,0.988,21,77.8,1
FL03282,EasyJet,CDG,AMS,13,2656.4,279,1.2,0.595,14,38.5,1
FL03283,Lufthansa,FCO,MAD,9,2242.8,155,8.2,0.491,23,-7.0,0
FL03284,AirFrance,MAD,CDG,8,1700.9,259,1.9,0.318,5,22.1,0
FL03285,Lufthansa,CDG,AMS,1,305.3,210,2.7,0.165,20,-12.6,0
