user_id,genre,sub_type,hour_of_day,listen_duration_s,nb_skips,nb_likes,device_type,explicit_content,engagement_score
U0183,jazz,free,18,249.5,9,4,desktop,1,4.16
U0040,hiphop,free,17,,4,1,smart_speaker,0,72.23
U0385,classical,family,11,,1,0,mobile,0,41.06
U0144,classical,premium,5,41.4,4,,mobile,0,69.16
U0347,pop,premium,15,180.0,6,3,desktop,0,57.94
U0459,rock,premium,23,38.9,3,3,smart_speaker,1,94.17
U0220,jazz,premium,21,59.7,8,5,mobile,0,71.84
U0343,electronic,family,7,195.9,9,1,mobile,0,25.78
U0299,electronic,family,15,277.1,0,1,mobile,0,70.39
U0221,classical,family,22,193.4,1,4,smart_speaker,1,51.31
U0293,hiphop,family,1,127.0,5,0,mobile,0,75.78
U0063,hiphop,premium,3,270.3,0,5,desktop,0,86.75
U0360,pop,family,19,57.6,0,4,mobile,1,47.52
U0449,jazz,free,12,,10,5,desktop,0,40.61
U0068,electronic,premium,8,146.7,8,4,smart_speaker,1,60.27
U0312,jazz,free,9,197.0,0,2,desktop,1,76.02
U0092,jazz,free,21,174.1,7,3,smart_speaker,0,64.52
U0050,hiphop,premium,15,294.7,6,2,smart_speaker,1,73.46
U0164,classical,free,4,289.7,6,3,desktop,0,13.91
U0369,classical,premium,13,,3,4,mobile,1,81.24
U0205,classical,family,20,212.3,7,0,desktop,1,39.75
U0421,electronic,premium,1,272.1,7,1,mobile,0,28.12
U0141,rock,free,10,253.5,6,0,smart_speaker,1,43.7
U0308,hiphop,free,14,127.7,0,1,mobile,1,77.93
U0460,rock,premium,6,80.9,1,2,desktop,0,60.61
U0148,electronic,free,7,225.9,1,,mobile,0,72.55
U0297,jazz,premium,23,59.4,4,5,mobile,1,85.24
U0405,hiphop,family,7,274.9,3,5,desktop,1,51.2
U0279,rock,family,9,,2,0,desktop,0,35.98
U0290,electronic,family,16,59.4,0,5,smart_speaker,1,39.97
U0160,rock,premium,11,170.2,9,3,mobile,1,20.56
U0398,jazz,free,13,219.6,8,4,mobile,0,58.5
U0253,electronic,free,10,231.9,2,1,desktop,0,14.5
U0286,rock,family,0,295.9,4,1,smart_speaker,0,52.72
U0242,rock,free,8,157.7,6,5,mobile,0,49.05
U0362,electronic,family,14,209.6,0,2,mobile,0,59.77
U0421,rock,family,12,193.1,1,5,mobile,1,26.53
U0431,jazz,family,2,287.8,3,,mobile,0,66.55
U0042,jazz,premium,11,242.9,9,2,desktop,1,43.75
U0305,classical,premium,3,214.6,5,1,desktop,1,37.57
U0222,classical,premium,0,232.5,3,2,mobile,1,41.92
U0365,classical,family,11,223.6,10,,smart_speaker,0,55.81
U0244,classical,premium,1,298.9,2,4,smart_speaker,0,59.66
U0471,rock,family,4,107.9,0,1,mobile,0,38.44
U0096,rock,family,10,41.1,7,,desktop,0,64.03
U0450,electronic,family,6,180.0,4,5,desktop,1,18.8
U0010,rock,premium,12,299.5,5,0,smart_speaker,1,51.68
U0282,rock,free,5,204.2,2,1,smart_speaker,1,67.26
U0276,rock,premium,17,235.9,2,5,mobile,0,48.59
U0399,jazz,family,18,146.3,2,0,desktop,1,60.08
U0204,pop,premium,17,92.5,2,5,desktop,0,82.13
U0297,classical,free,3,207.6,6,1,desktop,0,15.4
U0447,hiphop,family,7,214.2,7,0,desktop,0,62.06
U0049,pop,family,13,186.4,5,4,smart_speaker,1,78.92
U0133,rock,free,19,184.9,3,1,desktop,0,66.34
U0091,hiphop,premium,14,162.9,7,1,desktop,1,35.8
U0427,jazz,free,15,190.8,9,4,mobile,1,24.33
U0099,rock,family,19,,7,0,desktop,0,0
U0039,pop,free,19,113.1,0,1,smart_speaker,0,49.68
U0389,pop,premium,18,53.5,8,0,desktop,1,85.64
U0361,classical,free,9,294.8,10,0,desktop,1,22.47
U0233,classical,family,12,92.4,7,0,smart_speaker,1,15.51
U0411,rock,free,14,112.5,10,2,smart_speaker,1,39.7
U0137,jazz,family,15,257.9,10,5,desktop,0,21.18
U0449,hiphop,premium,0,213.9,4,0,desktop,1,51.98
U0436,hiphop,free,18,121.9,8,4,smart_speaker,1,48.17
U0018,classical,premium,21,84.1,5,3,smart_speaker,1,96.64
U0438,hiphop,premium,8,43.8,6,3,desktop,1,58.85
U0454,jazz,family,12,245.6,5,5,smart_speaker,1,42.48
U0136,hiphop,family,2,257.3,3,3,desktop,1,74.43
U0368,electronic,free,8,,5,3,mobile,0,51.38
U0269,classical,premium,10,203.3,4,0,mobile,1,93.23
U0179,jazz,family,1,160.2,0,4,mobile,0,58.13
U0097,rock,family,19,139.9,6,5,smart_speaker,0,57.65
U0142,pop,premium,7,44.9,4,0,smart_speaker,1,52.78
U0430,pop,premium,3,,2,4,mobile,1,61.27
U0222,rock,free,9,156.2,10,5,desktop,1,54.97
U0488,rock,premium,6,184.0,7,2,smart_speaker,0,82.56
U0363,classical,premium,2,54.0,2,3,mobile,1,90.78
U0168,pop,premium,9,100.8,7,5,desktop,0,66.49
U0121,pop,premium,2,88.0,5,5,desktop,1,66.82
U0438,jazz,free,11,237.5,10,0,mobile,1,13.54
U0207,classical,premium,10,157.0,7,5,smart_speaker,0,71.69
U0369,hiphop,free,6,64.4,7,2,smart_speaker,1,69.13
U0053,electronic,family,6,97.1,6,3,mobile,1,42.74
U0251,classical,free,1,233.5,10,0,desktop,1,11.75
U0019,hiphop,family,6,213.8,4,5,desktop,0,74.66
U0394,jazz,premium,6,263.8,10,5,mobile,1,82.23
U0318,rock,premium,5,195.9,3,3,smart_speaker,0,80.74
U0132,rock,family,2,230.9,5,4,desktop,1,65.56
U0456,pop,family,17,273.3,9,1,mobile,0,49.18
U0433,electronic,premium,4,198.7,0,2,mobile,0,74.44
U0333,pop,free,19,207.8,6,1,mobile,0,56.63
U0181,jazz,free,7,,9,0,desktop,1,74.37
U0431,pop,free,21,279.6,0,5,smart_speaker,1,21.06
U0003,pop,premium,4,209.4,8,0,smart_speaker,1,74.52
U0065,pop,premium,16,241.1,0,0,desktop,1,65.41
U0265,jazz,premium,15,268.9,9,5,mobile,1,64.45
U0169,electronic,family,10,254.1,5,4,mobile,1,22.81
U0446,rock,premium,8,188.5,1,1,desktop,1,56.53
U0352,hiphop,family,16,51.4,5,1,mobile,0,57.35
U0318,jazz,premium,8,152.4,1,2,mobile,1,45.25
U0145,classical,family,3,258.2,0,1,smart_speaker,1,36.74
U0470,jazz,free,14,141.5,5,2,smart_speaker,0,39.85
U0171,classical,family,2,167.1,2,3,desktop,1,38.97
U0255,hiphop,premium,11,78.6,4,0,mobile,0,57.14
U0076,jazz,family,18,97.0,9,0,mobile,1,12.16
U0187,classical,premium,17,183.7,6,2,smart_speaker,0,53.18
U0068,rock,family,18,143.9,7,2,desktop,0,35.39
U0231,hiphop,premium,8,243.6,6,1,mobile,1,34.76
U0248,hiphop,premium,6,284.3,5,5,smart_speaker,0,33.19
U0420,pop,free,10,128.4,8,2,desktop,1,52.76
U0173,jazz,premium,5,144.5,8,5,mobile,0,53.89
U0359,hiphop,premium,16,251.5,9,0,desktop,0,24.61
U0214,electronic,free,9,157.9,5,5,desktop,1,76.56
U0234,classical,free,7,133.6,0,4,smart_speaker,0,79.28
U0343,electronic,premium,1,288.0,8,4,desktop,0,86.32
U0391,classical,free,19,59.2,3,1,desktop,1,24.52
U0313,electronic,free,21,94.1,3,3,mobile,1,55.47
U0343,rock,family,17,170.1,10,0,smart_speaker,0,42.21
U0146,hiphop,family,3,141.3,7,1,smart_speaker,1,72.24
U0279,rock,premium,16,80.1,2,3,desktop,1,46.49
U0077,electronic,premium,9,38.1,7,1,smart_speaker,0,58.77
U0123,hiphop,family,20,55.1,8,2,desktop,0,28.68
U0270,hiphop,family,2,286.5,6,1,smart_speaker,1,32.61
U0224,hiphop,premium,20,196.1,0,5,desktop,0,79.16
U0481,classical,premium,8,189.1,6,4,mobile,0,44.8
U0296,rock,free,21,200.1,10,3,smart_speaker,1,14.64
U0463,pop,free,14,161.2,8,0,desktop,0,11.83
U0362,classical,premium,15,43.9,4,2,smart_speaker,1,80.47
U0468,jazz,family,14,206.0,10,2,desktop,1,60.39
U0173,pop,family,4,202.0,7,2,smart_speaker,1,71.66
U0136,rock,premium,7,39.8,6,3,desktop,0,74.5
U0032,jazz,free,2,167.7,7,5,mobile,1,13.48
U0128,jazz,free,20,184.3,8,5,mobile,1,30.45
U0163,classical,premium,1,199.0,3,1,smart_speaker,1,79.74
U0211,electronic,free,5,211.3,0,1,mobile,0,55.18
U0381,classical,family,2,162.6,0,1,smart_speaker,0,51.75
U0179,hiphop,family,9,237.0,5,0,desktop,0,51.23
U0318,hiphop,free,3,88.2,8,0,desktop,0,45.53
U0246,electronic,family,23,89.6,6,,smart_speaker,0,67.63
U0282,classical,premium,9,282.7,7,3,mobile,0,22.1
U0126,pop,family,4,97.2,1,3,desktop,1,54.34
U0206,pop,premium,11,36.0,2,2,desktop,1,45.51
U0234,rock,free,21,199.8,7,1,desktop,1,37.05
U0463,electronic,family,13,41.3,9,,desktop,0,57.34
U0498,rock,free,22,259.3,7,4,mobile,0,58.88
U0295,rock,family,7,,5,2,smart_speaker,1,88.8
U0446,hiphop,premium,15,272.0,9,1,mobile,0,25.85
U0136,hiphop,family,16,199.6,10,0,smart_speaker,0,31.52
U0018,jazz,free,20,117.2,4,0,desktop,0,24.17
U0397,jazz,family,7,142.5,3,,desktop,1,68.43
U0100,hiphop,family,1,,8,0,desktop,1,30.87
U0332,rock,free,14,,4,0,mobile,1,61.33
U0448,classical,free,17,255.4,3,5,smart_speaker,1,15.82
U0192,hiphop,family,3,193.4,5,,smart_speaker,0,42.55
U0379,rock,family,18,236.1,1,5,desktop,1,61.88
U0311,classical,free,7,49.9,9,3,desktop,1,4.3
U0309,electronic,premium,23,134.1,10,2,mobile,1,61.23
U0011,electronic,premium,12,31.8,4,0,desktop,1,52.32
U0335,electronic,free,14,208.6,2,1,smart_speaker,1,68.49
U0288,hiphop,family,0,37.1,9,1,desktop,0,47.6
U0035,classical,premium,18,,8,,desktop,0,24.37
U0354,hiphop,family,5,123.1,10,4,desktop,1,68.48
U0436,hiphop,free,2,188.9,2,4,mobile,0,25.38
U0396,electronic,family,12,37.6,7,5,desktop,1,43.33
U0409,classical,family,3,250.7,2,,mobile,0,43.24
U0427,classical,family,21,106.2,8,4,mobile,1,30.98
U0254,jazz,free,13,101.7,8,3,mobile,1,30.18
U0251,electronic,premium,8,284.8,4,4,mobile,1,77.72
U0315,classical,family,21,206.7,4,1,desktop,1,45.0
U0091,jazz,free,1,195.1,0,2,desktop,0,21.75
U0415,hiphop,free,18,143.5,9,1,desktop,0,56.43
U0392,classical,premium,17,116.7,6,4,smart_speaker,1,45.54
U0121,jazz,premium,5,76.3,2,2,smart_speaker,1,41.28
U0286,rock,premium,18,189.1,4,0,desktop,0,64.13
U0085,rock,free,18,148.9,7,2,mobile,0,41.91
U0433,hiphop,premium,20,115.4,7,3,smart_speaker,1,84.46
U0289,pop,premium,9,276.9,10,2,smart_speaker,1,37.65
U0040,pop,family,10,38.5,9,3,mobile,0,70.34
U0264,pop,family,6,219.5,5,2,desktop,0,77.7
U0052,hiphop,family,12,243.6,0,4,desktop,1,31.33
U0294,jazz,free,18,103.6,1,,smart_speaker,0,26.56
U0384,classical,premium,8,124.2,9,0,mobile,0,57.63
U0450,electronic,family,13,283.3,10,1,smart_speaker,0,39.11
U0271,jazz,family,20,54.1,7,,mobile,1,36.21
U0203,pop,family,2,256.0,4,5,mobile,1,39.81
U0166,jazz,premium,5,,2,1,desktop,1,71.31
U0319,electronic,family,5,97.5,4,,mobile,1,32.97
U0197,pop,family,10,100.0,10,,smart_speaker,0,46.2
U0408,rock,family,16,50.8,7,2,mobile,1,25.54
U0391,electronic,free,23,276.4,2,0,desktop,1,48.58
U0197,classical,free,19,98.3,1,2,desktop,0,27.58
U0185,electronic,free,4,294.7,9,0,desktop,1,44.21
U0451,jazz,family,3,195.4,10,3,smart_speaker,0,42.52
U0412,jazz,family,5,249.9,1,0,smart_speaker,1,24.81
U0299,classical,premium,16,59.7,0,1,smart_speaker,1,63.24
U0098,classical,free,9,141.3,2,,mobile,0,75.59
U0016,pop,premium,9,71.1,9,5,desktop,1,60.68
U0267,hiphop,premium,11,176.8,8,1,smart_speaker,0,38.62
U0198,hiphop,family,10,286.9,6,2,smart_speaker,0,79.87
U0077,electronic,free,17,271.0,1,4,desktop,0,31.98
U0184,hiphop,family,5,93.7,2,5,mobile,0,31.94
U0129,hiphop,free,12,52.1,3,1,mobile,0,30.9
U0480,jazz,free,7,149.1,0,3,desktop,0,50.54
U0102,electronic,family,21,232.8,7,3,smart_speaker,1,78.01
U0155,pop,family,22,263.6,7,0,mobile,1,56.91
U0353,pop,free,7,218.7,5,0,smart_speaker,1,88.98
U0075,jazz,premium,4,79.4,5,0,desktop,0,50.26
U0386,electronic,family,22,178.7,2,5,mobile,0,69.12
U0262,classical,free,12,292.0,10,3,smart_speaker,1,18.2
U0471,pop,premium,5,92.7,7,1,mobile,1,62.88
U0037,pop,family,13,190.2,10,1,desktop,0,31.06
U0004,hiphop,family,0,131.2,8,2,smart_speaker,1,55.07
U0313,classical,premium,6,153.1,8,3,mobile,0,47.66
U0467,classical,premium,2,252.3,8,2,desktop,0,23.91
U0190,classical,premium,10,250.6,3,5,desktop,0,57.86
U0338,electronic,premium,3,220.1,1,,desktop,1,53.22
U0055,electronic,free,13,234.2,9,,desktop,0,15.75
U0472,rock,free,7,143.3,7,3,mobile,0,63.53
U0423,electronic,free,6,177.1,2,3,mobile,0,48.88
U0380,electronic,family,10,287.6,1,,mobile,1,55.75
U0486,classical,premium,7,164.5,3,,desktop,0,61.35
U0274,classical,premium,5,44.5,6,2,smart_speaker,1,59.12
U0014,pop,free,17,246.3,3,2,smart_speaker,1,60.05
U0067,pop,family,4,220.7,0,3,mobile,0,40.01
U0498,hiphop,free,13,157.1,7,5,mobile,0,58.42
U0245,pop,free,21,35.6,3,5,desktop,1,48.5
U0105,jazz,premium,4,141.1,1,0,desktop,1,36.75
U0103,pop,free,10,289.2,7,1,mobile,1,61.09
U0076,electronic,family,4,191.1,5,5,desktop,0,45.21
U0040,electronic,family,19,181.0,9,5,smart_speaker,1,40.44
U0244,electronic,premium,11,88.8,7,0,mobile,0,74.77
U0115,classical,premium,20,73.4,4,1,mobile,1,62.4
U0301,jazz,premium,10,140.7,8,0,smart_speaker,1,70.35
U0285,electronic,free,15,186.3,6,5,smart_speaker,0,28.75
U0325,pop,premium,15,167.7,9,4,mobile,1,35.89
U0186,jazz,premium,19,93.6,2,5,smart_speaker,1,47.87
U0483,hiphop,free,16,143.5,7,,mobile,1,79.5
U0235,classical,family,8,215.4,5,5,desktop,1,68.74
U0345,jazz,premium,9,259.3,7,4,smart_speaker,1,44.35
U0270,classical,family,5,272.3,2,0,mobile,0,38.36
U0072,electronic,family,0,35.8,9,0,mobile,0,34.53
U0343,hiphop,family,22,,4,0,smart_speaker,1,63.45
U0210,hiphop,free,16,286.8,2,1,desktop,1,77.14
U0133,classical,family,13,61.0,0,4,desktop,1,66.04
U0119,rock,free,10,42.7,4,1,mobile,1,31.89
U0217,classical,family,19,207.5,4,5,mobile,0,65.61
U0030,jazz,free,16,246.8,7,5,smart_speaker,0,28.24
U0240,pop,premium,16,280.9,10,0,smart_speaker,1,67.09
U0148,rock,free,7,101.4,5,2,mobile,0,27.76
U0419,hiphop,free,0,95.3,7,5,mobile,1,70.73
U0413,electronic,premium,9,,5,1,desktop,0,79.96
U0038,jazz,premium,3,60.7,0,0,desktop,0,54.54
U0127,electronic,premium,20,44.2,0,1,mobile,0,86.92
U0443,hiphop,premium,20,96.0,5,4,desktop,0,58.42
U0218,pop,free,13,215.1,10,4,smart_speaker,1,40.13
U0044,classical,premium,10,148.4,5,1,desktop,0,84.21
U0320,jazz,free,17,259.9,9,5,desktop,0,22.87
U0285,jazz,family,7,168.0,3,5,smart_speaker,1,77.47
U0088,classical,family,0,280.0,7,3,smart_speaker,0,53.5
U0231,rock,premium,8,252.1,2,2,smart_speaker,1,51.94
U0248,jazz,premium,8,101.4,9,2,desktop,1,69.41
U0291,classical,family,4,177.5,2,5,desktop,1,68.69
U0411,rock,premium,14,242.0,8,5,desktop,1,24.52
U0454,jazz,free,14,127.3,5,4,desktop,0,27.96
U0223,pop,family,19,249.9,2,5,desktop,1,19.45
U0070,jazz,family,3,110.1,1,0,mobile,0,39.17
U0333,rock,family,21,239.8,4,5,smart_speaker,1,85.08
U0294,jazz,free,21,145.4,7,2,smart_speaker,1,50.17
U0173,jazz,family,22,125.7,9,3,smart_speaker,0,18.4
U0253,electronic,premium,21,207.9,2,0,smart_speaker,0,25.25
U0075,electronic,premium,0,191.9,3,5,mobile,1,35.87
U0139,electronic,free,21,40.9,6,2,mobile,0,24.07
U0194,rock,family,2,290.5,5,,mobile,0,50.14
U0397,electronic,premium,21,188.7,2,4,smart_speaker,0,55.2
U0477,hiphop,premium,15,79.3,9,5,desktop,0,81.12
U0451,hiphop,free,23,223.2,8,4,desktop,0,31.11
U0491,jazz,free,1,,6,,desktop,0,17.96
U0129,electronic,family,12,183.7,6,2,mobile,1,24.65
U0463,jazz,premium,7,37.1,2,,smart_speaker,0,32.03
U0415,classical,premium,1,86.6,3,1,mobile,0,67.31
U0099,jazz,free,23,121.8,2,3,smart_speaker,1,62.31
U0270,rock,premium,17,30.1,0,1,mobile,1,24.27
U0081,pop,family,18,293.4,5,4,smart_speaker,1,59.81
U0108,pop,premium,19,271.3,8,2,mobile,1,42.44
U0405,classical,free,6,33.7,8,0,desktop,0,62.55
U0173,pop,free,23,285.6,0,,smart_speaker,1,57.53
U0179,classical,family,15,214.3,5,0,smart_speaker,1,60.43
U0152,classical,premium,5,135.5,9,3,mobile,1,34.82
U0220,jazz,free,17,107.8,2,,mobile,1,64.83
U0489,electronic,premium,12,161.5,6,1,desktop,0,73.69
U0463,jazz,free,13,278.8,6,0,desktop,1,42.39
U0357,jazz,family,10,197.6,1,,smart_speaker,1,31.52
U0078,hiphop,premium,2,198.7,10,4,smart_speaker,1,34.94
U0082,jazz,family,6,59.6,4,5,smart_speaker,0,76.11
U0133,rock,premium,17,,7,,mobile,1,59.93
U0411,classical,premium,11,186.6,6,4,mobile,0,77.03
U0397,rock,family,23,287.3,5,0,mobile,1,38.28
U0038,rock,free,0,,5,4,smart_speaker,1,67.78
U0059,jazz,free,4,79.0,6,0,smart_speaker,0,57.86
U0276,rock,premium,20,218.4,3,,desktop,0,87.31
U0500,rock,family,12,81.0,9,3,smart_speaker,1,34.94
U0228,electronic,premium,0,246.3,6,,desktop,1,50.86
U0051,jazz,free,7,38.5,0,5,smart_speaker,0,50.54
U0457,jazz,free,12,52.3,10,3,mobile,1,15.21
U0448,pop,premium,15,246.0,0,2,desktop,1,54.19
U0277,electronic,premium,9,76.0,8,1,smart_speaker,0,34.07
U0372,electronic,family,16,76.7,3,5,smart_speaker,0,27.8
U0113,classical,family,16,250.6,2,4,mobile,0,52.26
U0421,pop,free,4,31.8,4,2,desktop,1,53.06
U0425,electronic,premium,3,155.5,6,2,desktop,1,49.93
U0429,rock,family,2,138.5,4,5,desktop,1,83.39
U0385,hiphop,premium,15,133.9,4,3,mobile,1,25.01
U0257,electronic,family,10,67.7,6,2,mobile,0,49.12
U0276,classical,premium,16,180.7,7,3,desktop,1,68.39
U0073,rock,free,13,219.0,5,3,smart_speaker,0,42.06
U0119,electronic,family,13,104.4,0,3,mobile,1,41.74
U0492,hiphop,free,18,,2,0,desktop,0,38.81
U0291,rock,free,0,59.3,1,4,desktop,0,50.58
U0129,classical,family,10,164.5,5,2,desktop,0,56.67
U0099,hiphop,family,14,123.5,8,0,desktop,0,55.93
U0234,electronic,free,21,124.3,6,4,desktop,0,53.86
U0365,classical,premium,22,175.0,10,3,smart_speaker,0,54.31
U0350,hiphop,free,22,196.0,9,5,desktop,0,21.15
U0325,hiphop,premium,22,189.8,6,5,smart_speaker,1,38.2
U0269,jazz,free,15,153.5,6,5,smart_speaker,0,18.48
U0477,hiphop,free,19,213.5,9,5,smart_speaker,0,62.25
U0097,classical,family,14,277.1,1,2,smart_speaker,0,42.91
U0375,hiphop,free,9,225.2,6,1,mobile,0,25.67
U0218,hiphop,free,20,192.4,10,4,mobile,1,29.16
U0124,electronic,family,2,33.9,0,2,desktop,1,27.01
U0141,rock,free,4,172.9,3,2,mobile,1,56.63
U0308,rock,family,7,169.2,9,4,smart_speaker,1,13.28
U0136,jazz,free,9,84.6,0,0,desktop,1,20.28
U0169,electronic,family,7,64.9,7,5,mobile,1,34.11
U0176,jazz,premium,12,64.4,5,1,desktop,1,54.51
U0481,pop,free,12,58.6,10,1,smart_speaker,0,48.5
U0092,hiphop,family,1,289.7,5,,smart_speaker,0,37.0
U0326,rock,family,1,157.6,8,5,desktop,0,79.19
U0416,hiphop,premium,6,268.8,9,,mobile,0,48.93
U0057,rock,premium,11,183.2,5,5,mobile,1,72.16
U0044,electronic,free,13,80.5,2,,smart_speaker,1,70.12
U0046,pop,free,22,97.9,6,1,desktop,1,25.42
U0108,rock,family,18,143.0,1,1,smart_speaker,0,53.45
U0471,hiphop,premium,22,116.2,7,5,smart_speaker,1,81.35
U0164,electronic,premium,3,277.3,3,2,mobile,0,16.26
U0341,hiphop,free,20,122.4,6,3,desktop,1,23.01
U0190,classical,premium,3,179.2,4,5,mobile,0,51.11
U0113,rock,family,9,125.5,10,4,desktop,0,19.29
U0384,hiphop,family,6,155.7,7,0,smart_speaker,1,18.22
U0203,classical,family,12,250.6,5,3,desktop,1,0
U0403,electronic,free,22,230.9,2,3,smart_speaker,1,48.72
U0289,rock,free,4,227.7,5,4,smart_speaker,1,67.74
U0102,hiphop,family,4,137.1,0,2,mobile,1,53.81
U0242,pop,family,2,161.4,2,1,mobile,0,66.12
U0103,jazz,family,4,294.3,3,1,smart_speaker,1,19.46
U0484,jazz,family,12,180.4,0,3,smart_speaker,1,20.18
U0028,classical,premium,17,208.0,10,3,desktop,1,80.64
U0225,classical,free,9,146.4,6,2,smart_speaker,0,38.84
U0351,pop,family,18,86.8,6,5,smart_speaker,1,76.41
U0297,rock,premium,20,184.1,2,4,mobile,0,79.16
U0399,rock,premium,14,72.9,3,2,smart_speaker,1,89.96
U0085,hiphop,free,23,156.2,3,5,mobile,1,53.41
U0449,hiphop,premium,12,125.4,4,5,desktop,0,83.85
U0203,rock,family,17,229.5,8,3,smart_speaker,0,24.32
U0129,classical,premium,0,213.6,10,4,desktop,0,39.96
U0214,pop,free,21,42.7,8,1,smart_speaker,0,72.66
U0279,rock,family,0,186.4,3,3,smart_speaker,0,59.64
U0105,hiphop,premium,19,96.9,9,0,mobile,0,23.41
U0410,pop,free,12,165.3,5,0,smart_speaker,0,43.15
U0038,rock,free,12,215.1,10,,mobile,0,17.46
U0249,pop,free,7,190.6,6,0,mobile,0,38.81
U0486,rock,free,21,161.2,5,4,smart_speaker,0,10.05
U0003,electronic,free,20,299.4,1,3,desktop,0,72.31
U0159,classical,free,8,241.7,8,3,mobile,1,70.72
U0161,jazz,family,15,197.1,1,5,mobile,1,10.83
U0096,pop,premium,1,,3,5,smart_speaker,0,87.74
U0280,electronic,free,9,183.3,1,1,mobile,0,42.07
U0441,classical,family,6,218.4,8,5,smart_speaker,1,19.58
U0231,hiphop,free,11,264.6,2,0,mobile,1,49.27
U0271,electronic,free,5,163.4,0,0,desktop,1,55.78
U0058,hiphop,premium,23,229.0,9,,desktop,0,28.7
U0387,rock,premium,14,34.2,2,,smart_speaker,1,34.28
U0352,jazz,free,20,106.4,10,,mobile,0,45.89
U0341,jazz,free,14,116.3,8,2,mobile,1,37.85
U0251,hiphop,free,7,166.1,6,3,mobile,0,44.55
U0334,hiphop,premium,8,254.3,5,1,desktop,1,51.67
U0004,pop,premium,5,152.7,9,1,smart_speaker,0,54.23
U0354,classical,free,4,,1,1,mobile,0,33.75
U0219,rock,premium,17,,9,2,mobile,0,35.8
U0346,hiphop,family,22,261.1,7,5,mobile,1,19.64
U0202,jazz,family,11,261.6,9,4,smart_speaker,1,64.77
U0458,jazz,free,14,193.1,4,4,smart_speaker,0,73.86
U0278,electronic,family,3,276.8,1,2,desktop,1,46.97
U0214,pop,family,10,182.4,0,0,smart_speaker,0,63.99
U0231,hiphop,premium,10,272.9,7,0,mobile,0,59.2
U0180,rock,premium,14,73.8,7,2,mobile,0,21.49
U0470,jazz,family,18,79.3,4,4,desktop,0,36.69
U0235,rock,family,19,81.3,10,5,desktop,0,19.74
U0462,jazz,free,19,165.8,10,5,smart_speaker,1,54.47
U0070,electronic,premium,7,92.8,6,2,mobile,0,62.57
U0284,electronic,family,13,139.4,2,2,mobile,0,86.36
U0323,rock,free,3,82.5,4,0,desktop,0,13.91
U0204,electronic,free,8,295.9,2,3,mobile,1,37.21
U0094,rock,free,11,106.5,4,5,mobile,1,24.71
U0447,jazz,free,2,156.1,4,2,desktop,1,45.39
U0042,electronic,family,17,78.5,10,3,mobile,0,77.17
U0039,rock,family,3,275.7,4,5,smart_speaker,0,70.61
U0301,classical,family,14,149.1,3,5,smart_speaker,1,36.9
U0331,classical,free,11,30.6,7,0,desktop,1,60.56
U0113,jazz,premium,18,215.6,3,,desktop,0,34.0
U0379,rock,free,0,54.8,4,2,mobile,1,42.74
U0482,rock,premium,6,296.7,10,,desktop,1,0.71
U0216,electronic,family,18,225.9,6,4,smart_speaker,1,18.05
U0053,rock,free,16,191.4,10,,desktop,0,37.78
U0435,jazz,premium,2,32.4,1,2,mobile,0,76.63
U0001,jazz,free,5,159.8,8,4,smart_speaker,1,65.08
U0493,classical,free,20,279.9,0,0,desktop,1,37.13
U0203,hiphop,family,19,233.2,7,2,mobile,0,72.92
U0332,pop,premium,2,102.8,4,5,desktop,0,91.59
U0274,hiphop,free,22,186.3,2,2,smart_speaker,1,63.36
U0166,electronic,premium,22,271.8,7,4,smart_speaker,0,62.42
U0245,classical,premium,21,203.2,3,3,mobile,1,49.96
U0321,pop,free,11,193.4,10,2,mobile,1,64.38
U0122,jazz,premium,23,,2,4,smart_speaker,1,69.82
U0494,hiphop,premium,22,,9,2,desktop,1,65.81
U0168,pop,free,2,165.1,2,5,mobile,1,54.52
U0336,jazz,free,16,,2,2,smart_speaker,1,15.46
U0325,rock,premium,12,120.8,4,3,desktop,1,43.7
U0229,electronic,premium,21,238.8,5,1,desktop,1,63.57
U0373,electronic,free,10,76.0,5,5,smart_speaker,1,32.27
U0407,classical,family,1,162.8,5,1,desktop,0,44.77
U0220,jazz,free,6,137.3,4,4,smart_speaker,0,23.35
U0420,rock,family,16,40.3,0,,desktop,0,36.33
U0145,rock,premium,18,156.8,5,5,smart_speaker,1,15.57
U0104,electronic,family,15,96.9,2,3,mobile,1,23.41
U0139,pop,family,11,137.4,3,3,mobile,0,58.57
U0256,classical,premium,6,170.7,10,2,smart_speaker,0,58.71
U0053,electronic,family,2,247.2,6,,mobile,0,66.96
U0378,electronic,free,1,130.9,4,5,desktop,0,48.02
U0341,rock,family,0,277.9,1,4,smart_speaker,0,55.88
U0351,pop,free,18,142.2,6,3,desktop,1,17.64
U0234,hiphop,premium,11,119.3,0,4,mobile,1,90.21
U0357,jazz,free,11,224.9,1,1,desktop,0,50.4
U0026,classical,family,23,81.9,3,0,mobile,1,64.95
U0036,jazz,family,16,231.6,0,1,desktop,1,30.22
U0008,hiphop,premium,9,116.4,1,2,desktop,1,72.12
U0055,hiphop,premium,17,228.4,4,3,smart_speaker,1,52.94
U0224,classical,premium,15,123.1,10,,mobile,1,56.22
U0106,hiphop,premium,3,177.5,8,4,smart_speaker,0,70.33
U0489,jazz,family,11,133.7,5,0,smart_speaker,1,30.72
U0419,hiphop,family,9,146.8,5,4,mobile,0,45.26
